Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,State,Month.1,Month - Year (Word),Month - Year (Numeric),Month - Year (Date)
2019,4,10,3,1570243,70661,816603,0.0865,Delaware,April,April 2019,4 2019,2019-04-01
2019,4,12,3,36512011,1643040,18207522,0.0902,Florida,April,April 2019,4 2019,2019-04-01
2019,4,17,3,20426985,919214,10512479,0.0874,Illinois,April,April 2019,4 2019,2019-04-01
2019,4,20,3,4790644,215579,2371396,0.0909,Kansas,April,April 2019,4 2019,2019-04-01
2019,4,21,3,6625345,298141,3691561,0.0808,Kentucky,April,April 2019,4 2019,2019-04-01
2019,4,25,3,10644205,478989,5862386,0.0817,Massachusetts,April,April 2019,4 2019,2019-04-01
2019,4,29,3,10784167,485288,5077875,0.0956,Missouri,April,April 2019,4 2019,2019-04-01
2019,4,38,3,1866974,84014,617880,0.136,North Dakota,April,April 2019,4 2019,2019-04-01
2019,4,41,3,7332998,329985,3547474,0.09300000000000001,Oregon,April,April 2019,4 2019,2019-04-01
2019,4,47,3,9277599,417492,5661532,0.0737,Tennessee,April,April 2019,4 2019,2019-04-01
2019,4,48,3,49698799,2236446,23257363,0.0962,Texas,April,April 2019,4 2019,2019-04-01
2019,4,51,3,12688000,570960,7094962,0.0805,Virginia,April,April 2019,4 2019,2019-04-01
2019,5,2,1,186968,76844,589481,0.1304,Alaska,May,May 2019,5 2019,2019-05-01
2019,5,5,1,318704,130988,2476087,0.0529,Arkansas,May,May 2019,5 2019,2019-05-01
2019,5,8,1,692800,284741,4789291,0.0595,Colorado,May,May 2019,5 2019,2019-05-01
2019,5,9,1,682914,280678,3019188,0.09300000000000001,Connecticut,May,May 2019,5 2019,2019-05-01
2019,5,10,1,61255,25176,816603,0.0308,Delaware,May,May 2019,5 2019,2019-05-01
2019,5,12,1,3975197,1633806,18207522,0.0897,Florida,May,May 2019,5 2019,2019-05-01
2019,5,17,1,2019330,829945,10512479,0.0789,Illinois,May,May 2019,5 2019,2019-05-01
2019,5,20,1,433048,177983,2371396,0.0751,Kansas,May,May 2019,5 2019,2019-05-01
2019,5,21,1,688345,282910,3691561,0.0766,Kentucky,May,May 2019,5 2019,2019-05-01
2019,5,22,1,870697,357857,3799736,0.0942,Louisiana,May,May 2019,5 2019,2019-05-01
2019,5,25,1,1411975,580322,5862386,0.099,Massachusetts,May,May 2019,5 2019,2019-05-01
2019,5,29,1,1242466,510654,5077875,0.1006,Missouri,May,May 2019,5 2019,2019-05-01
2019,5,38,1,170688,70153,617880,0.1135,North Dakota,May,May 2019,5 2019,2019-05-01
2019,5,47,1,992602,407960,5661532,0.0721,Tennessee,May,May 2019,5 2019,2019-05-01
2019,5,48,1,3706135,1523221,23257363,0.0655,Texas,May,May 2019,5 2019,2019-05-01
2019,5,49,1,331310,136168,2484352,0.0548,Utah,May,May 2019,5 2019,2019-05-01
2019,5,51,1,1077971,443046,7094962,0.0624,Virginia,May,May 2019,5 2019,2019-05-01
2019,5,55,1,1202094,494061,4851640,0.1018,Wisconsin,May,May 2019,5 2019,2019-05-01
2019,5,2,2,228113,29427,589481,0.0499,Alaska,May,May 2019,5 2019,2019-05-01
2019,5,5,2,417464,53853,2476087,0.0217,Arkansas,May,May 2019,5 2019,2019-05-01
2019,5,8,2,1132500,146093,4789291,0.0305,Colorado,May,May 2019,5 2019,2019-05-01
2019,5,9,2,1167169,150565,3019188,0.0499,Connecticut,May,May 2019,5 2019,2019-05-01
2019,5,10,2,396799,51187,816603,0.0627,Delaware,May,May 2019,5 2019,2019-05-01
2019,5,12,2,6345427,818560,18207522,0.045,Florida,May,May 2019,5 2019,2019-05-01
2019,5,17,2,3267160,421464,10512479,0.0401,Illinois,May,May 2019,5 2019,2019-05-01
2019,5,21,2,547324,70605,3691561,0.0191,Kentucky,May,May 2019,5 2019,2019-05-01
2019,5,22,2,873486,112680,3799736,0.0297,Louisiana,May,May 2019,5 2019,2019-05-01
2019,5,25,2,2598757,335240,5862386,0.0572,Massachusetts,May,May 2019,5 2019,2019-05-01
2019,5,29,2,1367710,176435,5077875,0.0347,Missouri,May,May 2019,5 2019,2019-05-01
2019,5,38,2,115579,14910,617880,0.0241,North Dakota,May,May 2019,5 2019,2019-05-01
2019,5,41,2,1282560,165450,3547474,0.0466,Oregon,May,May 2019,5 2019,2019-05-01
2019,5,47,2,1172932,151308,5661532,0.0267,Tennessee,May,May 2019,5 2019,2019-05-01
2019,5,48,2,4936914,636862,23257363,0.0274,Texas,May,May 2019,5 2019,2019-05-01
2019,5,49,2,341667,44075,2484352,0.0177,Utah,May,May 2019,5 2019,2019-05-01
2019,5,51,2,2442422,315072,7094962,0.0444,Virginia,May,May 2019,5 2019,2019-05-01
2019,5,55,2,956820,123430,4851640,0.0254,Wisconsin,May,May 2019,5 2019,2019-05-01
2019,5,2,3,1482135,66696,589481,0.1131,Alaska,May,May 2019,5 2019,2019-05-01
2019,5,5,3,3893292,175198,2476087,0.0708,Arkansas,May,May 2019,5 2019,2019-05-01
2019,5,8,3,11237100,505670,4789291,0.1056,Colorado,May,May 2019,5 2019,2019-05-01
2019,5,9,3,5137575,231191,3019188,0.0766,Connecticut,May,May 2019,5 2019,2019-05-01
2019,5,10,3,2101191,94554,816603,0.1158,Delaware,May,May 2019,5 2019,2019-05-01
2019,5,12,3,39902901,1795631,18207522,0.0986,Florida,May,May 2019,5 2019,2019-05-01
2019,5,17,3,24737971,1113209,10512479,0.1059,Illinois,May,May 2019,5 2019,2019-05-01
2019,5,20,3,4674086,210334,2371396,0.0887,Kansas,May,May 2019,5 2019,2019-05-01
2019,5,21,3,6846437,308090,3691561,0.0835,Kentucky,May,May 2019,5 2019,2019-05-01
2019,5,25,3,12279204,552564,5862386,0.0943,Massachusetts,May,May 2019,5 2019,2019-05-01
2019,5,29,3,11836554,532645,5077875,0.1049,Missouri,May,May 2019,5 2019,2019-05-01
2019,5,38,3,2000065,90003,617880,0.1457,North Dakota,May,May 2019,5 2019,2019-05-01
2019,5,41,3,8753450,393905,3547474,0.111,Oregon,May,May 2019,5 2019,2019-05-01
2019,5,47,3,11845039,533027,5661532,0.0941,Tennessee,May,May 2019,5 2019,2019-05-01
2019,5,48,3,53565686,2410456,23257363,0.1036,Texas,May,May 2019,5 2019,2019-05-01
2019,5,51,3,14901691,670576,7094962,0.0945,Virginia,May,May 2019,5 2019,2019-05-01
2019,6,2,1,170403,70036,589481,0.1188,Alaska,June,June 2019,6 2019,2019-06-01
2019,6,5,1,409138,168156,2476087,0.0679,Arkansas,June,June 2019,6 2019,2019-06-01
2019,6,8,1,1459200,599731,4789291,0.1252,Colorado,June,June 2019,6 2019,2019-06-01
2019,6,9,1,689069,283207,3019188,0.0938,Connecticut,June,June 2019,6 2019,2019-06-01
2019,6,10,1,337293,138627,816603,0.1698,Delaware,June,June 2019,6 2019,2019-06-01
2019,6,12,1,4520675,1857997,18207522,0.102,Florida,June,June 2019,6 2019,2019-06-01
2019,6,17,1,2343799,963302,10512479,0.0916,Illinois,June,June 2019,6 2019,2019-06-01
2019,6,20,1,446707,183597,2371396,0.0774,Kansas,June,June 2019,6 2019,2019-06-01
2019,6,21,1,658565,270670,3691561,0.0733,Kentucky,June,June 2019,6 2019,2019-06-01
2019,6,22,1,776186,319012,3799736,0.084,Louisiana,June,June 2019,6 2019,2019-06-01
2019,6,25,1,1719934,706893,5862386,0.1206,Massachusetts,June,June 2019,6 2019,2019-06-01
2019,6,29,1,1253821,515320,5077875,0.1015,Missouri,June,June 2019,6 2019,2019-06-01
2019,6,38,1,199057,81812,617880,0.1324,North Dakota,June,June 2019,6 2019,2019-06-01
2019,6,47,1,1103821,453670,5661532,0.0801,Tennessee,June,June 2019,6 2019,2019-06-01
2019,6,48,1,3896258,1601362,23257363,0.0689,Texas,June,June 2019,6 2019,2019-06-01
2019,6,49,1,263941,108480,2484352,0.0437,Utah,June,June 2019,6 2019,2019-06-01
2019,6,51,1,1021410,419800,7094962,0.0592,Virginia,June,June 2019,6 2019,2019-06-01
2019,6,55,1,1452495,596975,4851640,0.12300000000000001,Wisconsin,June,June 2019,6 2019,2019-06-01
2019,6,2,2,240789,31062,589481,0.0527,Alaska,June,June 2019,6 2019,2019-06-01
2019,6,5,2,414683,53494,2476087,0.0216,Arkansas,June,June 2019,6 2019,2019-06-01
2019,6,8,2,1537000,198273,4789291,0.0414,Colorado,June,June 2019,6 2019,2019-06-01
2019,6,9,2,1186273,153029,3019188,0.0507,Connecticut,June,June 2019,6 2019,2019-06-01
2019,6,10,2,375204,48401,816603,0.0593,Delaware,June,June 2019,6 2019,2019-06-01
2019,6,12,2,5640733,727655,18207522,0.04,Florida,June,June 2019,6 2019,2019-06-01
2019,6,17,2,3333476,430018,10512479,0.0409,Illinois,June,June 2019,6 2019,2019-06-01
2019,6,21,2,524308,67636,3691561,0.0183,Kentucky,June,June 2019,6 2019,2019-06-01
2019,6,22,2,732886,94542,3799736,0.0249,Louisiana,June,June 2019,6 2019,2019-06-01
2019,6,25,2,3001352,387174,5862386,0.066,Massachusetts,June,June 2019,6 2019,2019-06-01
2019,6,29,2,1185466,152925,5077875,0.0301,Missouri,June,June 2019,6 2019,2019-06-01
2019,6,38,2,120438,15537,617880,0.0251,North Dakota,June,June 2019,6 2019,2019-06-01
2019,6,41,2,821343,105953,3547474,0.0299,Oregon,June,June 2019,6 2019,2019-06-01
2019,6,47,2,1252875,161621,5661532,0.0285,Tennessee,June,June 2019,6 2019,2019-06-01
2019,6,48,2,5108334,658975,23257363,0.0283,Texas,June,June 2019,6 2019,2019-06-01
2019,6,49,2,274495,35410,2484352,0.0143,Utah,June,June 2019,6 2019,2019-06-01
2019,6,51,2,2072070,267297,7094962,0.0377,Virginia,June,June 2019,6 2019,2019-06-01
2019,6,55,2,1282114,165393,4851640,0.0341,Wisconsin,June,June 2019,6 2019,2019-06-01
2019,6,2,3,1504534,67704,589481,0.1149,Alaska,June,June 2019,6 2019,2019-06-01
2019,6,5,3,4912813,221077,2476087,0.0893,Arkansas,June,June 2019,6 2019,2019-06-01
2019,6,8,3,11682200,525699,4789291,0.1098,Colorado,June,June 2019,6 2019,2019-06-01
2019,6,9,3,5049966,227248,3019188,0.0753,Connecticut,June,June 2019,6 2019,2019-06-01
2019,6,10,3,2011998,90540,816603,0.1109,Delaware,June,June 2019,6 2019,2019-06-01
2019,6,12,3,34822192,1566999,18207522,0.0861,Florida,June,June 2019,6 2019,2019-06-01
2019,6,17,3,23549692,1059736,10512479,0.1008,Illinois,June,June 2019,6 2019,2019-06-01
2019,6,20,3,5146443,231590,2371396,0.0977,Kansas,June,June 2019,6 2019,2019-06-01
2019,6,21,3,5289084,238009,3691561,0.0645,Kentucky,June,June 2019,6 2019,2019-06-01
2019,6,25,3,11349284,510718,5862386,0.0871,Massachusetts,June,June 2019,6 2019,2019-06-01
2019,6,29,3,11054300,497443,5077875,0.098,Missouri,June,June 2019,6 2019,2019-06-01
2019,6,38,3,2078521,93533,617880,0.1514,North Dakota,June,June 2019,6 2019,2019-06-01
2019,6,41,3,8757701,394097,3547474,0.1111,Oregon,June,June 2019,6 2019,2019-06-01
2019,6,47,3,11101011,499545,5661532,0.0882,Tennessee,June,June 2019,6 2019,2019-06-01
2019,6,48,3,59972713,2698772,23257363,0.11599999999999999,Texas,June,June 2019,6 2019,2019-06-01
2019,6,51,3,13128229,590770,7094962,0.0833,Virginia,June,June 2019,6 2019,2019-06-01
2019,7,2,1,189167,77748,589481,0.1319,Alaska,July,July 2019,7 2019,2019-07-01
2019,7,5,1,315356,129611,2476087,0.0523,Arkansas,July,July 2019,7 2019,2019-07-01
2019,7,8,1,1143600,470020,4789291,0.0981,Colorado,July,July 2019,7 2019,2019-07-01
2019,7,9,1,664130,272957,3019188,0.0904,Connecticut,July,July 2019,7 2019,2019-07-01
2019,7,10,1,270621,111225,816603,0.1362,Delaware,July,July 2019,7 2019,2019-07-01
2019,7,12,1,3280308,1348207,18207522,0.07400000000000001,Florida,July,July 2019,7 2019,2019-07-01
2019,7,17,1,1586093,651884,10512479,0.062,Illinois,July,July 2019,7 2019,2019-07-01
2019,7,20,1,318593,130942,2371396,0.0552,Kansas,July,July 2019,7 2019,2019-07-01
2019,7,21,1,768342,315789,3691561,0.0855,Kentucky,July,July 2019,7 2019,2019-07-01
2019,7,22,1,759542,312172,3799736,0.0822,Louisiana,July,July 2019,7 2019,2019-07-01
2019,7,25,1,1064889,437669,5862386,0.0747,Massachusetts,July,July 2019,7 2019,2019-07-01
2019,7,29,1,1081891,444657,5077875,0.0876,Missouri,July,July 2019,7 2019,2019-07-01
2019,7,38,1,173564,71335,617880,0.1155,North Dakota,July,July 2019,7 2019,2019-07-01
2019,7,47,1,1026932,422069,5661532,0.0746,Tennessee,July,July 2019,7 2019,2019-07-01
2019,7,48,1,3217798,1322515,23257363,0.0569,Texas,July,July 2019,7 2019,2019-07-01
2019,7,49,1,270588,111212,2484352,0.0448,Utah,July,July 2019,7 2019,2019-07-01
2019,7,51,1,1030230,423424,7094962,0.0597,Virginia,July,July 2019,7 2019,2019-07-01
2019,7,55,1,1566315,643755,4851640,0.1327,Wisconsin,July,July 2019,7 2019,2019-07-01
2019,7,2,2,247820,31969,589481,0.0542,Alaska,July,July 2019,7 2019,2019-07-01
2019,7,5,2,379941,49012,2476087,0.0198,Arkansas,July,July 2019,7 2019,2019-07-01
2019,7,8,2,1568800,202375,4789291,0.0423,Colorado,July,July 2019,7 2019,2019-07-01
2019,7,9,2,1111330,143362,3019188,0.0475,Connecticut,July,July 2019,7 2019,2019-07-01
2019,7,10,2,357169,46075,816603,0.0564,Delaware,July,July 2019,7 2019,2019-07-01
2019,7,12,2,5384917,694654,18207522,0.0382,Florida,July,July 2019,7 2019,2019-07-01
2019,7,17,2,2879248,371423,10512479,0.0353,Illinois,July,July 2019,7 2019,2019-07-01
2019,7,21,2,558378,72031,3691561,0.0195,Kentucky,July,July 2019,7 2019,2019-07-01
2019,7,22,2,789809,101885,3799736,0.0268,Louisiana,July,July 2019,7 2019,2019-07-01
2019,7,25,2,1932807,249332,5862386,0.0425,Massachusetts,July,July 2019,7 2019,2019-07-01
2019,7,29,2,1074698,138636,5077875,0.0273,Missouri,July,July 2019,7 2019,2019-07-01
2019,7,38,2,116333,15007,617880,0.0243,North Dakota,July,July 2019,7 2019,2019-07-01
2019,7,41,2,1498017,193244,3547474,0.0545,Oregon,July,July 2019,7 2019,2019-07-01
2019,7,47,2,1095700,141345,5661532,0.025,Tennessee,July,July 2019,7 2019,2019-07-01
2019,7,48,2,4875374,628923,23257363,0.027000000000000003,Texas,July,July 2019,7 2019,2019-07-01
2019,7,49,2,271166,34980,2484352,0.0141,Utah,July,July 2019,7 2019,2019-07-01
2019,7,51,2,2184457,281795,7094962,0.0397,Virginia,July,July 2019,7 2019,2019-07-01
2019,7,55,2,1306225,168503,4851640,0.0347,Wisconsin,July,July 2019,7 2019,2019-07-01
2019,7,2,3,1706457,76791,589481,0.1303,Alaska,July,July 2019,7 2019,2019-07-01
2019,7,5,3,4238546,190735,2476087,0.077,Arkansas,July,July 2019,7 2019,2019-07-01
2019,7,8,3,11989100,539510,4789291,0.1126,Colorado,July,July 2019,7 2019,2019-07-01
2019,7,9,3,5605057,252228,3019188,0.0835,Connecticut,July,July 2019,7 2019,2019-07-01
2019,7,10,3,2261181,101753,816603,0.1246,Delaware,July,July 2019,7 2019,2019-07-01
2019,7,12,3,35820962,1611943,18207522,0.0885,Florida,July,July 2019,7 2019,2019-07-01
2019,7,17,3,25046919,1127111,10512479,0.1072,Illinois,July,July 2019,7 2019,2019-07-01
2019,7,20,3,5029650,226334,2371396,0.0954,Kansas,July,July 2019,7 2019,2019-07-01
2019,7,21,3,8267316,372029,3691561,0.1008,Kentucky,July,July 2019,7 2019,2019-07-01
2019,7,25,3,12022585,541016,5862386,0.0923,Massachusetts,July,July 2019,7 2019,2019-07-01
2019,7,29,3,10850607,488277,5077875,0.0962,Missouri,July,July 2019,7 2019,2019-07-01
2019,7,38,3,2077113,93470,617880,0.1513,North Dakota,July,July 2019,7 2019,2019-07-01
2019,7,41,3,8976955,403963,3547474,0.1139,Oregon,July,July 2019,7 2019,2019-07-01
2019,7,47,3,10847408,488133,5661532,0.0862,Tennessee,July,July 2019,7 2019,2019-07-01
2019,7,48,3,54824255,2467091,23257363,0.1061,Texas,July,July 2019,7 2019,2019-07-01
2019,7,51,3,14141290,636358,7094962,0.0897,Virginia,July,July 2019,7 2019,2019-07-01
2019,8,2,1,170517,70082,589481,0.1189,Alaska,August,August 2019,8 2019,2019-08-01
2019,8,5,1,296477,121852,2476087,0.0492,Arkansas,August,August 2019,8 2019,2019-08-01
2019,8,8,1,1259200,517531,4789291,0.1081,Colorado,August,August 2019,8 2019,2019-08-01
2019,8,9,1,576747,237043,3019188,0.0785,Connecticut,August,August 2019,8 2019,2019-08-01
2019,8,10,1,337819,138844,816603,0.17,Delaware,August,August 2019,8 2019,2019-08-01
2019,8,12,1,3481109,1430736,18207522,0.0786,Florida,August,August 2019,8 2019,2019-08-01
2019,8,17,1,1816467,746568,10512479,0.071,Illinois,August,August 2019,8 2019,2019-08-01
2019,8,20,1,340292,139860,2371396,0.059000000000000004,Kansas,August,August 2019,8 2019,2019-08-01
2019,8,21,1,618356,254144,3691561,0.0688,Kentucky,August,August 2019,8 2019,2019-08-01
2019,8,22,1,788021,323877,3799736,0.0852,Louisiana,August,August 2019,8 2019,2019-08-01
2019,8,25,1,1230577,505767,5862386,0.0863,Massachusetts,August,August 2019,8 2019,2019-08-01
2019,8,29,1,1020151,419282,5077875,0.0826,Missouri,August,August 2019,8 2019,2019-08-01
2019,8,38,1,176413,72506,617880,0.1173,North Dakota,August,August 2019,8 2019,2019-08-01
2019,8,47,1,998574,410414,5661532,0.0725,Tennessee,August,August 2019,8 2019,2019-08-01
2019,8,48,1,3675961,1510820,23257363,0.065,Texas,August,August 2019,8 2019,2019-08-01
2019,8,49,1,337403,138673,2484352,0.0558,Utah,August,August 2019,8 2019,2019-08-01
2019,8,51,1,1068028,438959,7094962,0.0619,Virginia,August,August 2019,8 2019,2019-08-01
2019,8,55,1,1143042,469790,4851640,0.0968,Wisconsin,August,August 2019,8 2019,2019-08-01
2019,8,2,2,242007,31219,589481,0.053,Alaska,August,August 2019,8 2019,2019-08-01
2019,8,5,2,329855,42551,2476087,0.0172,Arkansas,August,August 2019,8 2019,2019-08-01
2019,8,8,2,1539200,198557,4789291,0.0415,Colorado,August,August 2019,8 2019,2019-08-01
2019,8,9,2,1027047,132489,3019188,0.0439,Connecticut,August,August 2019,8 2019,2019-08-01
2019,8,10,2,397281,51249,816603,0.0628,Delaware,August,August 2019,8 2019,2019-08-01
2019,8,12,2,5846030,754138,18207522,0.0414,Florida,August,August 2019,8 2019,2019-08-01
2019,8,17,2,2990235,385740,10512479,0.0367,Illinois,August,August 2019,8 2019,2019-08-01
2019,8,21,2,413778,53377,3691561,0.0145,Kentucky,August,August 2019,8 2019,2019-08-01
2019,8,22,2,799035,103076,3799736,0.0271,Louisiana,August,August 2019,8 2019,2019-08-01
2019,8,25,2,2270800,292933,5862386,0.05,Massachusetts,August,August 2019,8 2019,2019-08-01
2019,8,29,2,1106918,142792,5077875,0.0281,Missouri,August,August 2019,8 2019,2019-08-01
2019,8,38,2,109461,14120,617880,0.0229,North Dakota,August,August 2019,8 2019,2019-08-01
2019,8,41,2,1529991,197369,3547474,0.0556,Oregon,August,August 2019,8 2019,2019-08-01
2019,8,47,2,1121050,144615,5661532,0.0255,Tennessee,August,August 2019,8 2019,2019-08-01
2019,8,48,2,4859768,626910,23257363,0.027000000000000003,Texas,August,August 2019,8 2019,2019-08-01
2019,8,49,2,342463,44178,2484352,0.0178,Utah,August,August 2019,8 2019,2019-08-01
2019,8,51,2,2220196,286405,7094962,0.0404,Virginia,August,August 2019,8 2019,2019-08-01
2019,8,55,2,1350790,174252,4851640,0.0359,Wisconsin,August,August 2019,8 2019,2019-08-01
2019,8,2,3,1567534,70539,589481,0.1197,Alaska,August,August 2019,8 2019,2019-08-01
2019,8,5,3,4382154,197197,2476087,0.0796,Arkansas,August,August 2019,8 2019,2019-08-01
2019,8,8,3,12581500,566168,4789291,0.1182,Colorado,August,August 2019,8 2019,2019-08-01
2019,8,9,3,5355822,241012,3019188,0.0798,Connecticut,August,August 2019,8 2019,2019-08-01
2019,8,10,3,2142052,96392,816603,0.11800000000000001,Delaware,August,August 2019,8 2019,2019-08-01
2019,8,12,3,37629575,1693331,18207522,0.09300000000000001,Florida,August,August 2019,8 2019,2019-08-01
2019,8,17,3,25737407,1158183,10512479,0.1102,Illinois,August,August 2019,8 2019,2019-08-01
2019,8,20,3,4969956,223648,2371396,0.0943,Kansas,August,August 2019,8 2019,2019-08-01
2019,8,21,3,6898182,310418,3691561,0.0841,Kentucky,August,August 2019,8 2019,2019-08-01
2019,8,25,3,12110737,544983,5862386,0.09300000000000001,Massachusetts,August,August 2019,8 2019,2019-08-01
2019,8,29,3,11429358,514321,5077875,0.1013,Missouri,August,August 2019,8 2019,2019-08-01
2019,8,38,3,1810137,81456,617880,0.1318,North Dakota,August,August 2019,8 2019,2019-08-01
2019,8,41,3,7189488,323527,3547474,0.0912,Oregon,August,August 2019,8 2019,2019-08-01
2019,8,47,3,11870769,534185,5661532,0.0944,Tennessee,August,August 2019,8 2019,2019-08-01
2019,8,48,3,56899320,2560469,23257363,0.1101,Texas,August,August 2019,8 2019,2019-08-01
2019,8,51,3,14327950,644758,7094962,0.0909,Virginia,August,August 2019,8 2019,2019-08-01
2019,9,2,1,143787,59096,589481,0.1003,Alaska,September,September 2019,9 2019,2019-09-01
2019,9,5,1,309084,127033,2476087,0.0513,Arkansas,September,September 2019,9 2019,2019-09-01
2019,9,8,1,1105700,454443,4789291,0.0949,Colorado,September,September 2019,9 2019,2019-09-01
2019,9,9,1,625783,257197,3019188,0.0852,Connecticut,September,September 2019,9 2019,2019-09-01
2019,9,10,1,275894,113392,816603,0.1389,Delaware,September,September 2019,9 2019,2019-09-01
2019,9,12,1,3269153,1343622,18207522,0.0738,Florida,September,September 2019,9 2019,2019-09-01
2019,9,17,1,1760771,723677,10512479,0.0688,Illinois,September,September 2019,9 2019,2019-09-01
2019,9,20,1,362549,149008,2371396,0.0628,Kansas,September,September 2019,9 2019,2019-09-01
